Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.handleMutationException.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,0,7,0,5,3,5,0,5,3,,,0,,,0.00,3
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.isDataException",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,2,2,4,1,3,2,,,1,,,0.00,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.populateDisplayData",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.processElement",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,8,3,5,0,5,5,6,2,5,1,,,0,,,0.00,3
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.processElement.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,0,0,0,0,2,,,0,,,0.00,2
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.retryIndividualRecord",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,12,2,7,1,5,3,6,1,5,3,,,2,,,0.08,3
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.startBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,14,2,9,2,11,6,9,1,8,3,,,1,,,0.14,3
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.BigtableWriterFn.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,14,2,8,2,3,4,8,1,7,3,,,2,,,0.14,3
Public Enum Type,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ExistingPipelineOptions",0,0,0,0,0,,,,,1,2,2,0,,0,0,,,,2,4,2,2,0,0,0,2,,19,0,7,6,0,12,,0,1,1,0,,0,1,0,,,1.71,0
Public Implicit Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ExistingPipelineOptions.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Public Implicit Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ExistingPipelineOptions.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Public Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read",11,0,6,5,1,,,,,1,31,31,1,,1,0,,,,33,0,34,34,6,1,0,27,,391,41,187,76,97,163,,68,102,60,62,,3,2,2,0,0,0.87,33
Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.Builder",0,0,0,0,0,,,,,1,5,5,1,,0,0,,,,4,0,4,4,4,0,0,0,,11,4,7,6,0,0,,4,5,5,0,,0,1,0,0,0,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.Builder.setBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.Builder.setBigtableReadOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.Builder.setServiceFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,13,2,11,0,12,2,3,2,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,1,13,4,9,0,10,4,5,2,4,1,,,0,,,0.00,1
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getBigtableOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,2,1,6,3,1,2,1,1,1,,,0,,,1.50,1
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getBigtableReadOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getServiceFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,2,2,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,2,2,1,5,2,3,2,2,2,,,0,,,0.25,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.populateDisplayData",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,3,3,4,1,3,1,,,0,,,0.00,1
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.toBuilder",,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Final Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,2,0,6,2,3,2,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.validateTableExists",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,13,5,8,0,8,5,8,4,7,3,,,2,,,0.00,3
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withAppProfileId",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,2,2,5,6,2,3,2,2,1,,,0,,,1.25,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withAppProfileId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,3,1,2,1,1,1,,,0,,,1.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withAttemptTimeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,2,5,6,10,3,4,2,3,1,,,0,,,0.86,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withBigtableOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,5,2,2,14,4,2,3,1,2,1,,,0,,,2.80,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withBigtableOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,0,7,3,4,17,8,2,3,2,2,1,,,0,,,2.43,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withBigtableOptionsConfigurator",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,8,4,4,13,6,2,3,2,2,1,,,0,,,1.63,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withEmulator",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,5,3,2,5,6,2,3,2,2,1,,,0,,,1.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withInstanceId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,2,2,7,6,2,3,2,2,1,,,0,,,1.75,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withInstanceId",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,3,1,2,1,1,1,,,0,,,2.33,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withKeyRange",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,3,1,2,1,1,1,,,0,,,1.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withKeyRanges",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,7,2,5,6,9,3,4,2,3,1,,,0,,,0.86,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withKeyRanges",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,3,1,2,1,1,1,,,0,,,2.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withMaxBufferElementCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,10,2,8,10,8,2,3,2,2,1,,,0,,,1.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withOperationTimeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,7,2,5,7,10,3,4,2,3,1,,,0,,,1.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withProjectId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,2,2,7,6,2,3,2,2,1,,,0,,,1.75,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withProjectId",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,3,1,2,1,1,1,,,0,,,2.33,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withRowFilter",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,7,2,5,6,9,3,4,2,3,1,,,0,,,0.86,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withRowFilter",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,3,1,2,1,1,1,,,0,,,2.00,1
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withServiceFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,6,2,4,5,8,2,3,2,2,1,,,0,,,0.83,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,0,3,1,1,5,3,1,2,1,1,1,,,0,,,1.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.withoutValidation",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,2,2,1,6,2,3,2,2,1,,,0,,,0.25,1
Public Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream",17,1,10,6,2,,,,,1,34,34,1,,1,1,,,,32,0,33,33,15,2,0,16,,440,58,251,98,145,131,,99,139,79,90,,14,2,2,0,0,0.52,38
Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder",0,0,0,0,0,,,,,1,7,7,0,,0,0,,,,12,0,12,12,12,0,0,0,,29,12,17,16,0,0,,12,13,13,0,,0,1,0,0,0,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setBacklogReplicationAdjustment",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setChangeStreamName",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setCreateOrUpdateMetadataTable",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setEndTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setExistingPipelineOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setMetadataTableBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,2,2,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setMetadataTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setStartTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setValidateConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,9,3,7,0,8,3,4,3,3,1,,,0,,,0.00,1
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.createOrUpdateMetadataTable",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,10,3,5,2,3,3,6,2,4,3,,,1,,,0.20,3
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,106,10,91,26,69,5,35,38,52,19,50,14,,,2,,,0.05,14
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getBacklogReplicationAdjustment",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getChangeStreamName",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getCreateOrUpdateMetadataTable",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getEndTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getExistingPipelineOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getMetadataTableBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getMetadataTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getStartTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getValidateConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.toBuilder",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,2,9,0,7,2,5,1,4,3,,,2,,,0.00,3
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.validateAppProfile",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,7,0,2,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withAppProfileId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,6,2,4,10,7,2,3,2,2,1,,,0,,,1.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withBacklogReplicationAdjustment",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,3,1,1,16,4,1,2,1,1,1,,,0,,,5.33,1
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withBigtableClientOverride",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,10,4,7,7,8,3,4,3,3,1,,,0,,,0.70,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withChangeStreamName",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,4,1,2,1,1,1,,,0,,,2.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withCreateOrUpdateMetadataTable",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,4,1,2,1,1,1,,,0,,,3.00,1
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withEndTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,4,2,1,1,4,1,2,1,1,1,,,0,,,0.25,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withExistingPipelineOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,2,1,6,4,1,2,1,1,1,,,0,,,1.50,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withInstanceId",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,6,2,4,7,7,2,3,2,2,1,,,0,,,1.17,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withMetadataTableAppProfileId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,7,2,5,10,7,2,3,2,2,1,,,0,,,1.43,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withMetadataTableInstanceId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,6,2,4,8,7,2,3,2,2,1,,,0,,,1.33,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withMetadataTableProjectId",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,6,2,4,8,7,2,3,2,2,1,,,0,,,1.33,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withMetadataTableTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,4,1,2,1,1,1,,,0,,,2.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withProjectId",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,6,2,4,7,7,2,3,2,2,1,,,0,,,1.17,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withStartTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,4,1,2,1,1,1,,,0,,,2.00,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withTableId",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,3,1,1,5,4,1,2,1,1,1,,,0,,,1.67,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.withoutValidation",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,9,3,7,8,9,3,4,3,3,1,,,0,,,0.89,1
Public Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write",11,0,6,5,1,,,,,1,26,26,1,,2,0,,,,36,0,38,38,9,0,0,29,,421,48,201,84,99,172,,73,108,63,62,,1,2,1,0,0,0.86,34
Static Abstract Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder",0,0,0,0,0,,,,,1,7,7,1,,0,0,,,,6,0,6,6,6,0,0,0,,15,6,9,8,0,0,,6,7,7,0,,0,1,0,0,0,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setBadRecordErrorHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setBadRecordRouter",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setBigtableWriteOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setServiceFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,2,12,4,9,0,12,3,4,3,3,1,,,0,,,0.00,1
Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.enableBulkApiConfigurator",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,12,4,6,0,1,3,5,1,4,1,,,1,,,0.00,3
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.enableBulkApiConfigurator.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,0,5,0,7,2,3,0,3,2,,,0,,,0.00,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,5,2,3,1,2,1,,,0,,,0.00,1
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.getBadRecordErrorHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.getBadRecordRouter",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.getBigtableConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.getBigtableOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,2,1,6,3,1,2,1,1,1,,,0,,,1.50,1
