Kind,Name,AvgCyclomatic,MaxCyclomatic,AvgCountLineCode,CountLineCode,RatioCommentToCode,CountLineComment,CountDeclClass,CountDeclClassMethod,CountLineCodeExe,MaxNesting
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileBuffer.sizedIterator.(Anon_1).hasNext",,,,4,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileBuffer.sizedIterator.(Anon_1).next",,,,4,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileBuffer.toString",,,,11,0.00,0,,,8,0
Static Generic Class,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState",3,5,13,157,0.01,2,,1,94,2
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.ComparatorT",0,0,0,,,,,0,,0
Private Constructor,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.QuantileState",,,,20,0.00,0,,,10,0
Lambda Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.QuantileState.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.addInput",,,,11,0.00,0,,,7,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.addUnbuffered",,,,9,0.00,0,,,6,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.collapse",,,,10,0.00,0,,,7,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.collapseIfNeeded",,,,12,0.00,0,,,8,2
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.empty",,,,13,0.00,0,,,9,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.empty.ComparatorT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.empty.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.extractOutput",,,,21,0.00,0,,,15,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.interpolate",,,,21,0.00,0,,,14,2
Lambda Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.interpolate.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.isEmpty",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.mergeAccumulator",,,,17,0.00,0,,,10,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileState.offset",,,,8,0.00,0,,,5,1
Private Static Generic Class,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder",2,3,9,88,0.00,0,,0,48,1
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.ComparatorT",0,0,0,,,,,0,,0
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.QuantileStateCoder",,,,5,0.00,0,,,3,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.decode",,,,16,0.00,0,,,11,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.decodeBuffer",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.encode",,,,13,0.00,0,,,8,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.encodeBuffer",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.equals",,,,12,0.00,0,,,7,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.hashCode",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.registerByteSizeObserver",,,,12,0.00,0,,,7,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.QuantileStateCoder.verifyDeterministic",,,,6,0.00,0,,,3,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.globally",,,,5,0.00,0,,,1,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.globally",,,,4,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.globally.ComparatorT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.globally.T",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.globally.T",0,0,0,,,,,0,,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey",,,,5,0.00,0,,,1,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey",,,,4,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey.ComparatorT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey.K",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey.K",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey.V",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantiles.perKey.V",0,0,0,,,,,0,,0
Public Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest",0,0,0,262,0.00,1,,0,140,0
Public Static Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.BufferTests",2,3,11,68,0.00,0,,1,42,2
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.BufferTests.BufferTests",,,,9,0.00,0,,,6,0
Public Static Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.BufferTests.data",,,,16,0.00,0,,,11,2
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.BufferTests.testCorrectness",,,,12,0.00,0,,,9,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.BufferTests.testEfficiency",,,,5,0.00,0,,,2,0
Public Static Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests",1,3,8,193,0.01,1,,0,98,1
Private Static Generic Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.Between",1,1,4,16,0.00,0,,0,4,0
Private Constructor,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.Between.Between",,,,4,0.00,0,,,2,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.Between.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.Between.describeTo",,,,4,0.00,0,,,1,0
Protected Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.Between.matchesSafely",,,,4,0.00,0,,,1,0
Public Static Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.DescendingIntComparator",1,1,4,6,0.00,0,,0,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.DescendingIntComparator.compare",,,,4,0.00,0,,,1,0
Private Static Class,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.OrderByLength",2,2,8,10,0.00,0,,0,4,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.OrderByLength.compare",,,,8,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.createInputTable",,,,4,0.00,0,,,2,0
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.createInputTableData",,,,3,0.00,0,,,1,0
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.intRange",,,,7,0.00,0,,,4,1
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.intRangeCollection",,,,3,0.00,0,,,1,0
Private Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.quantileMatcher",,,,11,0.00,0,,,7,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testAlternateComparator",,,,10,0.00,0,,,7,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testDuplicates",,,,10,0.00,0,,,5,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testLargerQuantiles",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testLogDistribution",,,,8,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testLotsOfDuplicates",,,,12,0.00,0,,,7,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testQuantilesGlobally",,,,8,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testQuantilesGobally_comparable",,,,9,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testQuantilesPerKey",,,,10,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testQuantilesPerKey_reversed",,,,10,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testSimpleQuantiles",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testSingleton",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testTightEpsilon",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testUnevenQuantiles",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateQuantilesTest.CombinerTests.testZipfianDistribution",,,,8,0.00,0,,,4,1
Public Class,"org.apache.beam.sdk.transforms.ApproximateUnique",1,1,4,204,0.05,10,,6,99,0
Public Static Generic Class,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn",1,2,6,100,0.06,6,,1,49,1
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.ApproximateUniqueCombineFn",,,,4,0.00,0,,,2,0
Public Static Class,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique",2,5,8,52,0.02,1,,0,28,2
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.LargestUnique",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.add",,,,13,0.00,0,,,8,2
Private Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.calculateSampleSpaceSize",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.equals",,,,11,0.00,0,,,6,1
Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.getEstimate",,,,13,0.00,0,,,9,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.LargestUnique.hashCode",,,,4,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.addInput",,,,10,0.40,4,,,6,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.createAccumulator",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.extractOutput",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.getAccumulatorCoder",,,,4,0.00,0,,,1,0
Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.hashElement",,,,7,0.14,1,,,4,1
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.hashElement.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.mergeAccumulators",,,,9,0.00,0,,,5,1
Lambda Method,"org.apache.beam.sdk.transforms.ApproximateUnique.ApproximateUniqueCombineFn.mergeAccumulators.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Public Static Final Generic Class,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally",1,2,6,36,0.06,2,,1,18,1
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.Globally",,,,5,0.00,0,,,3,0
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.Globally",,,,8,0.00,0,,,5,1
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.expand",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.populateDisplayData",,,,5,0.00,0,,,2,0
Private Static Method,"org.apache.beam.sdk.transforms.ApproximateUnique.Globally.validateSampleSize",,,,9,0.00,0,,,6,1
Public Static Final Generic Class,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey",2,2,8,43,0.05,2,,1,22,1
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.K",0,0,0,,,,,0,,0
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.PerKey",,,,5,0.00,0,,,3,0
Public Constructor,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.PerKey",,,,9,0.00,0,,,6,1
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.V",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.expand",,,,11,0.00,0,,,6,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.populateDisplayData",,,,5,0.00,0,,,2,0
Private Static Method,"org.apache.beam.sdk.transforms.ApproximateUnique.PerKey.validateSampleSize",,,,8,0.00,0,,,5,1
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateUnique.globally",,,,3,0.00,0,,,1,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateUnique.globally",,,,3,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.globally.T",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.globally.T",0,0,0,,,,,0,,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey",,,,3,0.00,0,,,1,0
Public Static Generic Method,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey",,,,3,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey.K",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey.K",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey.V",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.transforms.ApproximateUnique.perKey.V",0,0,0,,,,,0,,0
Private Static Method,"org.apache.beam.sdk.transforms.ApproximateUnique.populateDisplayData",,,,8,0.00,0,,,5,0
Static Method,"org.apache.beam.sdk.transforms.ApproximateUnique.sampleSizeFromEstimationError",,,,3,0.00,0,,,1,0
Public Class,"org.apache.beam.sdk.transforms.ApproximateUniqueTest",2,2,21,108,0.00,0,,2,60,1
Public Static Class,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.ApproximateUniqueWithDuplicatesTest",1,2,9,36,0.00,0,,1,17,1
Public Static Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.ApproximateUniqueWithDuplicatesTest.data",,,,10,0.00,0,,,7,0
Private Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.ApproximateUniqueWithDuplicatesTest.runApproximateUniqueWithDuplicates",,,,13,0.00,0,,,9,1
Public Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.ApproximateUniqueWithDuplicatesTest.testApproximateUniqueWithDuplicates",,,,5,0.00,0,,,1,0
Private Static Class,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimateFn",1,1,5,13,0.00,0,,0,4,0
Private Constructor,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimateFn.VerifyEstimateFn",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimateFn.apply",,,,5,0.00,0,,,2,0
Private Static Class,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimatePerKeyFn",2,2,5,14,0.00,0,,0,4,1
Private Constructor,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimatePerKeyFn.VerifyEstimatePerKeyFn",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.VerifyEstimatePerKeyFn.apply",,,,7,0.00,0,,,3,1
Private Static Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.estimateIsWithinRangeFor",,,,9,0.00,0,,,5,1
Private Static Method,"org.apache.beam.sdk.transforms.ApproximateUniqueTest.verifyEstimate",,,,33,0.00,0,,,29,1
Public Static Abstract Class,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn",1,3,5,72,0.00,0,,1,22,2
Private Static Final Class,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.FromDoubleCodingFunction",1,1,4,15,0.00,0,,0,3,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.FromDoubleCodingFunction.apply",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.FromDoubleCodingFunction.equals",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.FromDoubleCodingFunction.hashCode",,,,4,0.00,0,,,1,0
Private Static Final Class,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.ToDoubleCodingFunction",1,1,4,15,0.00,0,,0,3,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.ToDoubleCodingFunction.apply",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.ToDoubleCodingFunction.equals",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.ToDoubleCodingFunction.hashCode",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.addInput",,,,5,0.00,0,,,2,0
Public Abstract Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.apply",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.createAccumulator",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.extractOutput",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.getAccumulatorCoder",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.getDefaultOutputCoder",,,,4,0.00,0,,,1,0
Public Abstract Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.identity",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.mergeAccumulators",,,,13,0.00,0,,,8,2
Private Static Method,"org.apache.beam.sdk.transforms.BinaryCombineDoubleFn.wrap",,,,3,0.00,0,,,1,0
Public Static Abstract Generic Class,"org.apache.beam.sdk.transforms.BinaryCombineFn",2,5,8,63,0.00,0,,1,31,4
Generic Parameter,"org.apache.beam.sdk.transforms.BinaryCombineFn.V",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.addInput",,,,9,0.00,0,,,5,1
Public Abstract Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.apply",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.createAccumulator",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.extractOutput",,,,8,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.getAccumulatorCoder",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.getDefaultOutputCoder",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.identity",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.mergeAccumulators",,,,20,0.00,0,,,13,4
Public Static Generic Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.of",,,,8,0.00,0,,,5,0
Anonymous Class,"org.apache.beam.sdk.transforms.BinaryCombineFn.of.(Anon_3)",1,1,4,5,0.00,0,,0,4,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineFn.of.(Anon_3).apply",,,,4,0.00,0,,,3,0
Generic Parameter,"org.apache.beam.sdk.transforms.BinaryCombineFn.of.V",0,0,0,,,,,0,,0
Public Static Abstract Class,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn",1,3,5,72,0.00,0,,1,22,2
Private Static Final Class,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.FromIntegerCodingFunction",1,1,4,15,0.00,0,,0,3,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.FromIntegerCodingFunction.apply",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.FromIntegerCodingFunction.equals",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.FromIntegerCodingFunction.hashCode",,,,4,0.00,0,,,1,0
Private Static Final Class,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.ToIntegerCodingFunction",1,1,4,15,0.00,0,,0,3,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.ToIntegerCodingFunction.apply",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.ToIntegerCodingFunction.equals",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.ToIntegerCodingFunction.hashCode",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.addInput",,,,5,0.00,0,,,2,0
Public Abstract Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.apply",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.createAccumulator",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.extractOutput",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.getAccumulatorCoder",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.getDefaultOutputCoder",,,,4,0.00,0,,,1,0
Public Abstract Method,"org.apache.beam.sdk.transforms.BinaryCombineIntegerFn.identity",,,,1,0.00,0,,,0,0
